아이템아이디,행사주관기관,행사명,모집인원/구분,예약최대인원,예약최소인원,행사시작일,행사종료일,예약시작일,예약종료일,예약시작시간,예약종료시간,휴무요일,당일예약가능여부
2689,물향기-체험프로그램 예약,<10시 가족> 목공예 5/4,18명/일,5,2,2023-05-27,2023-05-27,2023-04-03,2023-05-31,10,24,,1
2690,물향기-체험프로그램 예약,<10시 30분 유아단체> 유아숲 5/1,25명/일,25,20,2023-05-02,2023-05-04,2023-04-03,2023-05-31,10,24,,1
2691,물향기-체험프로그램 예약,<10시 30분 유아단체> 유아숲 5/3,25명/일,25,20,2023-05-16,2023-05-19,2023-04-03,2023-05-31,10,24,,1
2692,물향기-체험프로그램 예약,"<14시 개인, 단체> 에코티어링 5",24명/일,24,2,2023-05-02,2023-05-31,2023-04-03,2023-05-26,10,24,|sun|mon|wed|fri|sat,1
2693,물향기-체험프로그램 예약,<14시 유아초등저가족> 조물조물 5/2,20명/일,5,2,2023-05-13,2023-05-13,2023-04-03,2023-05-31,10,24,,1
2694,물향기-체험프로그램 예약,<14시 유아초등저가족> 조물조물 5/4,20명/일,5,2,2023-05-27,2023-05-27,2023-04-03,2023-05-31,10,24,,1
2696,물향기-체험프로그램 예약,<14시 취약단체> 다가치숲 5/1,15명/일,15,10,2023-05-03,2023-05-03,2023-03-13,2023-05-31,10,24,,1
2697,물향기-체험프로그램 예약,<14시 취약단체> 다가치숲 5/3,15명/일,15,10,2023-05-17,2023-05-19,2023-03-13,2023-05-31,10,24,|thu,1
2699,"물향기-해설프로그램(개인,단체)",오전10시,90명/일,90,4,2023-05-02,2023-05-02,2023-05-02,2023-05-02,0,24,,1
2700,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-05-03,2023-05-03,2023-05-03,2023-05-03,0,24,,1
2701,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-05-04,2023-05-04,2023-05-04,2023-05-04,0,24,,1
2702,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2023-05-05,2023-05-05,2023-05-05,2023-05-05,0,24,,1
2703,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-05-06,2023-05-06,2023-05-06,2023-05-06,0,24,,1
2704,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-05-07,2023-05-07,2023-05-07,2023-05-07,0,24,,1
2705,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-05-09,2023-05-09,2023-05-09,2023-05-09,0,24,,1
2706,"물향기-해설프로그램(개인,단체)",오전10시,70명/일,70,4,2023-05-10,2023-05-10,2023-05-10,2023-05-10,0,24,,1
2707,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-05-11,2023-05-11,2023-05-11,2023-05-11,0,24,,1
2708,"물향기-해설프로그램(개인,단체)",오전10시,70명/일,70,4,2023-05-12,2023-05-12,2023-05-12,2023-05-12,0,24,,1
2709,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2023-05-13,2023-05-13,2023-05-13,2023-05-13,0,24,,1
2710,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-05-14,2023-05-14,2023-05-14,2023-05-14,0,24,,1
2711,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2023-05-16,2023-05-16,2023-05-16,2023-05-16,0,24,,1
2712,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-05-17,2023-05-17,2023-05-17,2023-05-17,0,24,,0
2713,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2023-05-18,2023-05-18,2023-05-18,2023-05-18,0,24,,1
2714,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2023-05-19,2023-05-19,2023-05-19,2023-05-19,0,24,,1
2715,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-05-20,2023-05-20,2023-05-20,2023-05-20,0,24,,1
2716,"물향기-해설프로그램(개인,단체)",오전10시,70명/일,70,4,2023-05-21,2023-05-21,2023-05-21,2023-05-21,0,24,,1
2717,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2023-05-23,2023-05-23,2023-05-23,2023-05-23,0,24,,1
2718,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-05-24,2023-05-24,2023-05-24,2023-05-24,0,24,,1
2719,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-05-25,2023-05-25,2023-05-25,2023-05-25,0,24,,1
2720,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-05-26,2023-05-26,2023-05-26,2023-05-26,0,24,,1
2721,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2023-05-27,2023-05-27,2023-05-27,2023-05-27,0,24,,1
2722,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-05-28,2023-05-28,2023-05-28,2023-05-28,0,24,,1
2724,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-05-31,2023-05-31,2023-05-31,2023-05-31,0,24,,1
2728,물향기-체험프로그램 예약,<10시 가족> 목공예 6/2,18명/일,5,2,2023-06-10,2023-06-10,2023-05-01,2023-06-30,10,24,,1
2729,물향기-체험프로그램 예약,<10시 가족> 목공예  6/4,18명/일,5,2,2023-06-24,2023-06-24,2023-05-01,2023-06-30,10,24,,1
2730,물향기-체험프로그램 예약,<10시30분 유아단체> 유아숲 6/1,25명/일,25,20,2023-06-07,2023-06-08,2023-05-01,2023-06-30,10,24,,1
2731,물향기-체험프로그램 예약,<10시30분 유아단체> 유아숲 6/3,25명/일,25,20,2023-06-20,2023-06-22,2023-05-01,2023-06-30,10,24,,1
2732,물향기-체험프로그램 예약,<14시 유아초등저가족> 조물조물 6/2,20명/일,5,2,2023-06-10,2023-06-10,2023-05-01,2023-06-30,10,24,,1
2733,물향기-체험프로그램 예약,<14시 유아초등저가족> 조물조물 6/4,20명/일,5,2,2023-06-24,2023-06-24,2023-05-01,2023-06-30,10,24,,1
2734,물향기-체험프로그램 예약,"<14시 개인, 단체> 에코티어링 6",24명/일,24,2,2023-06-08,2023-06-30,2023-05-01,2023-06-30,10,24,|sun|mon|wed|fri|sat,1
2735,물향기-체험프로그램 예약,<14시 취약단체> 다가치숲 6/1,15명/일,15,10,2023-06-07,2023-06-09,2023-03-13,2023-06-30,0,24,|thu,1
2736,물향기-체험프로그램 예약,<14시 취약단체> 다가치숲 6/3,15명/일,15,10,2023-06-21,2023-06-23,2023-03-13,2023-06-30,10,24,|thu,1
2737,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2023-05-29,2023-05-29,2023-05-29,2023-05-29,0,24,,1
2738,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-06-01,2023-06-01,2023-06-01,2023-06-01,0,24,,1
2739,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2023-06-02,2023-06-02,2023-06-02,2023-06-02,0,24,,1
2740,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2023-06-03,2023-06-03,2023-06-03,2023-06-03,0,24,,1
2741,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2023-06-04,2023-06-04,2023-06-04,2023-06-04,0,24,,1
2742,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2023-06-06,2023-06-06,2023-06-06,2023-06-06,0,24,,1
2743,"물향기-해설프로그램(개인,단체)",오전10시,70명/일,70,4,2023-06-07,2023-06-07,2023-06-07,2023-06-07,0,24,,1
2744,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-06-08,2023-06-08,2023-06-08,2023-06-08,0,24,,1
2745,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2023-06-09,2023-06-09,2023-06-09,2023-06-09,0,24,,1
2746,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-06-10,2023-06-10,2023-06-10,2023-06-10,0,24,,1
2747,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-06-11,2023-06-11,2023-06-11,2023-06-11,0,24,,1
2748,"물향기-해설프로그램(개인,단체)",오전10시,90명/일,90,4,2023-06-13,2023-06-13,2023-06-13,2023-06-13,0,24,,1
2749,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2023-06-14,2023-06-14,2023-06-14,2023-06-14,0,24,,1
2750,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2023-06-15,2023-06-15,2023-06-15,2023-06-15,0,24,,1
2751,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-06-16,2023-06-16,2023-06-16,2023-06-16,0,24,,1
2752,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2023-06-17,2023-06-17,2023-06-17,2023-06-17,0,24,,0
2753,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-06-18,2023-06-18,2023-06-18,2023-06-18,0,24,,1
2754,"물향기-해설프로그램(개인,단체)",오전10시,60명/일,60,4,2023-06-20,2023-06-20,2023-06-20,2023-06-20,0,24,,1
2755,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-06-21,2023-06-21,2023-06-21,2023-06-21,0,24,,1
2756,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2023-06-22,2023-06-22,2023-06-22,2023-06-22,0,24,,1
2757,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2023-06-23,2023-06-23,2023-06-23,2023-06-23,0,24,,1
2758,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-06-25,2023-06-25,2023-06-25,2023-06-25,0,24,,1
2759,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-06-27,2023-06-27,2023-06-27,2023-06-27,0,24,,1
2760,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-06-28,2023-06-28,2023-06-28,2023-06-28,0,24,,1
2761,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2023-06-29,2023-06-29,2023-06-29,2023-06-29,0,24,,1
2762,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2023-06-30,2023-06-30,2023-06-30,2023-06-30,0,24,,1
2763,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2023-06-24,2023-06-24,2023-06-24,2023-06-24,0,24,,1
2764,물향기-체험프로그램 예약,<10시 가족> 목공예 7/2,18명/일,5,2,2023-07-08,2023-07-08,2023-06-05,2023-07-31,10,24,,1
2765,물향기-체험프로그램 예약,<10시 가족> 목공예 7/4,18명/일,5,2,2023-07-22,2023-07-22,2023-06-05,2023-07-31,10,24,,1
2766,물향기-체험프로그램 예약,<10시 개인> 물이와 향이의 버닝교실 7/2,8명/일,3,1,2023-07-11,2023-07-12,2023-06-05,2023-07-31,10,24,,1
2767,물향기-체험프로그램 예약,<10시 개인> 물이와 향이의 버닝교실 7/4,8명/기간,3,1,,,2023-06-05,2023-07-31,10,24,,1
2768,물향기-체험프로그램 예약,<10시 개인> 작은 정원만들기 7/2,8명/일,3,1,2023-07-13,2023-07-14,2023-06-05,2023-07-31,10,24,,1
2769,물향기-체험프로그램 예약,<10시 개인> 작은정원 만들기 7/4,8명/일,3,1,2023-07-27,2023-07-28,2023-06-05,2023-07-31,10,24,,1
2771,물향기-체험프로그램 예약,<14시 유아초등저가족> 조물조물 7/4,20명/일,5,2,2023-07-22,2023-07-22,2023-06-05,2023-07-31,10,24,,1
2772,물향기-체험프로그램 예약,"<14시 개인, 단체> 에코티어링 7",24명/일,24,2,2023-07-04,2023-07-31,2023-06-05,2023-07-31,10,24,|sun|mon|wed|fri|sat,1
2305,물향기-체험프로그램(가족)-Not used,<14시 초등가족> 목공예 - 8/4,20명/일,5,2,2022-08-27,2022-08-27,2022-07-04,2022-08-31,10,24,,1
2309,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-07-06,2022-07-06,2022-07-06,2022-07-06,0,24,,1
2310,연인산 숲체험프로그램,예원 6세 [오전 10시~12시],20명/일,40,2,2022-09-01,2022-09-01,2022-09-01,2022-09-01,0,24,,0
2311,연인산 숲체험프로그램,예원 5세 [오전 10시~12시],20명/일,40,2,2022-09-02,2022-09-02,2022-09-02,2022-09-02,0,24,,0
2312,연인산 숲체험프로그램,예원 7세 [오전 10시~12시],20명/일,40,2,2022-09-06,2022-09-06,2022-09-06,2022-09-06,0,24,,0
2313,연인산 숲체험프로그램,가평 7세 [오전 10시~12시],20명/일,40,2,2022-09-07,2022-09-07,2022-09-07,2022-09-07,0,24,,0
2314,연인산 숲체험프로그램,환두레 5세 [오전 10시~12시],20명/일,40,2,2022-09-08,2022-09-08,2022-09-08,2022-09-08,0,24,,0
2315,연인산 숲체험프로그램,"북면 5세 , 6세, 7세 [오전 10시~12시]",40명/일,40,40,2022-09-13,2022-09-13,2022-09-13,2022-09-13,0,24,,0
2316,연인산 숲체험프로그램,홍익 7세 [오전 10시~12시],20명/일,40,2,2022-09-14,2022-09-14,2022-09-14,2022-09-14,0,24,,0
2317,연인산 숲체험프로그램,홍익 5세 [오전 10시~12시],20명/일,40,2,2022-09-15,2022-09-15,2022-09-15,2022-09-15,0,24,,0
2318,연인산 숲체험프로그램,가평 6세 [오전 10시~12시],20명/일,40,2,2022-09-16,2022-09-16,2022-09-16,2022-09-16,0,24,,0
2319,연인산 숲체험프로그램,장애인 복지관 시각장애  [오후 14시~16시],20명/일,20,2,2022-09-19,2022-09-19,2022-09-19,2022-09-19,0,24,,0
2320,연인산 숲체험프로그램,마장초등 1 [오전 10시~12시],40명/일,40,2,2022-09-20,2022-09-20,2022-09-20,2022-09-20,0,24,,0
2321,연인산 숲체험프로그램,장애인 복지관 발달장애  [오전 13시~15시],40명/일,40,40,2022-09-14,2022-09-14,2022-09-14,2022-09-14,0,24,,0
2322,연인산 숲체험프로그램,홍익 6세 [오전 10시~12시],20명/일,20,2,2022-09-22,2022-09-22,2022-09-22,2022-09-22,0,24,,0
2323,연인산 숲체험프로그램,가평 5세 [오전 10시~12시],40명/일,40,2,2022-09-23,2022-09-23,2022-09-23,2022-09-23,0,24,,0
2325,연인산 숲체험프로그램,두손5세 [오전 10시~12시],20명/일,20,2,2022-09-29,2022-09-29,2022-09-29,2022-09-29,0,24,,0
2326,연인산 숲체험프로그램,마장초 2학년 [오전 10시~12시],40명/일,40,2,2022-09-30,2022-09-30,2022-09-30,2022-09-30,0,24,,0
2327,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2022-08-02,2022-08-02,2022-08-02,2022-08-02,0,24,,1
2328,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2022-08-03,2022-08-03,2022-08-03,2022-08-03,0,24,,1
2329,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2022-08-04,2022-08-04,2022-08-04,2022-08-04,0,24,,1
2330,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-08-05,2022-08-05,2022-08-05,2022-08-05,0,24,,1
2331,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-08-06,2022-08-06,2022-08-06,2022-08-06,0,24,,1
2332,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-08-07,2022-08-07,2022-08-07,2022-08-07,0,24,,1
2333,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2022-08-09,2022-08-09,2022-08-09,2022-08-09,0,24,,1
2334,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-08-10,2022-08-10,2022-08-10,2022-08-10,0,24,,1
2335,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2022-08-11,2022-08-11,2022-08-11,2022-08-11,0,24,,1
2336,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-08-13,2022-08-13,2022-08-13,2022-08-13,0,24,,1
2337,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-08-14,2022-08-14,2022-08-14,2022-08-14,0,24,,1
2338,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-08-15,2022-08-15,2022-08-15,2022-08-15,0,24,,1
2339,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2022-08-17,2022-08-17,2022-08-17,2022-08-17,0,24,,1
2340,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2022-08-19,2022-08-19,2022-08-19,2022-08-19,0,24,,1
2341,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-08-20,2022-08-20,2022-08-20,2022-08-20,0,24,,1
2342,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-08-21,2022-08-21,2022-08-21,2022-08-21,0,24,,1
2343,"물향기-해설프로그램(개인,단체)",오전10시,50명/일,50,4,2022-08-23,2022-08-23,2022-08-23,2022-08-23,0,24,,1
2344,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-08-24,2022-08-24,2022-08-24,2022-08-24,0,24,,1
2345,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-08-25,2022-08-25,2022-08-25,2022-08-25,0,24,,1
2346,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2022-08-26,2022-08-26,2022-08-26,2022-08-26,0,24,,1
2347,"물향기-해설프로그램(개인,단체)",오전10시,10명/일,10,4,2022-08-27,2022-08-27,2022-08-27,2022-08-27,0,24,,1
2348,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-08-28,2022-08-28,2022-08-28,2022-08-28,0,24,,1
2349,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-08-30,2022-08-30,2022-08-30,2022-08-30,0,24,,1
2350,"물향기-해설프로그램(개인,단체)",오전10시,20명/일,20,4,2022-08-31,2022-08-31,2022-08-31,2022-08-31,0,24,,1
2351,"물향기-해설프로그램(개인,단체)",오전10시,30명/일,30,4,2022-08-12,2022-08-12,2022-08-12,2022-08-12,0,24,,1
2352,"물향기-해설프로그램(개인,단체)",오전10시,40명/일,40,4,2022-08-18,2022-08-18,2022-08-18,2022-08-18,0,24,,1
2353,물향기-체험프로그램(가족)-Not used,<10시 유아가족> 조물조물 9/2,20명/일,5,2,2022-09-12,2022-09-12,2022-08-01,2022-09-24,10,24,,1
2354,물향기-체험프로그램(가족)-Not used,<10시 유아가족> 조물조물 9/4,20명/일,5,2,2022-09-24,2022-09-24,2022-08-01,2022-09-24,10,24,,1
2355,물향기-체험프로그램(가족)-Not used,<14시초등가족> - 목공예 체험 9/2,20명/일,5,2,2022-09-12,2022-09-12,2022-08-01,2022-09-24,10,24,,1
2356,"물향기-체험프로그램(단체-유아,초등)-Not used",<10시 초등단체> 수목원에서 만나는 자연교실 9/2,30명/일,30,20,2022-09-15,2022-09-16,2022-08-01,2022-09-30,10,24,,1
2357,물향기-체험프로그램(가족)-Not used,<14시 초등가족>-목공예 체험 9/4,20명/일,5,2,2022-09-24,2022-09-24,2022-08-01,2022-09-24,10,24,,1
2770,물향기-체험프로그램 예약,<14tl 유아초등가족> 조물조물 7/2,20명/일,5,2,2023-07-08,2023-07-08,2023-06-05,2023-07-31,10,24,,1
2358,"물향기-체험프로그램(단체-유아,초등)-Not used",<10시 초등단체> 수목원에서 만나는 자연교실 9/4,30명/일,30,20,2022-09-29,2022-09-30,2022-08-01,2022-09-30,10,24,,1
2359,물향기-체험프로그램(개인-비대면)-Not used,<14시 개인> - 물향기 에코티어링 - 9월,20명/일,8,2,2022-09-01,2022-09-30,2022-08-01,2022-09-30,10,24,|sun|mon|wed|fri|sat,1
2360,민물고기 생태학습관,생태학습관 단체관람2,500명/일,40,1,2022-08-19,2022-12-31,2022-08-19,2022-12-31,0,24,|mon,1
2361,연인산 숲체험프로그램,"사랑의 동산 5,6,7세 [오전 10시~12시]",40명/일,40,2,2022-09-27,2022-09-27,2022-09-27,2022-09-27,0,24,,0
2362,연인산 숲체험프로그램,예원 7세 [오전 10시~12시],20명/일,40,2,2022-10-04,2022-10-04,2022-10-04,2022-10-04,0,24,,0
2363,연인산 숲체험프로그램,가평 7세 [오전 10시~12시],40명/일,40,2,2022-10-05,2022-10-05,2022-10-05,2022-10-05,0,24,,0
2364,연인산 숲체험프로그램,두손 7세 [오전 10시~12시],20명/일,40,2,2022-10-05,2022-10-05,2022-10-05,2022-10-05,0,24,,0
2365,연인산 숲체험프로그램,예원 6세 [오전 10시~12시],20명/일,40,2,2022-10-06,2022-10-06,2022-10-06,2022-10-06,0,24,,0
2366,연인산 숲체험프로그램,예원 5세 [오전 10시~12시],20명/일,40,2,2022-10-07,2022-10-07,2022-10-07,2022-10-07,0,24,,0
2370,연인산 숲체험프로그램,"북면 5,6,7세 [오전 10시~12시]",40명/일,40,2,2022-10-11,2022-10-11,2022-10-11,2022-10-11,0,24,,0
2371,연인산 숲체험프로그램,홍익 7세 [오전 10시~12시],40명/일,40,2,2022-10-12,2022-10-12,2022-10-12,2022-10-12,0,24,,0
2372,연인산 숲체험프로그램,장애인 복지관 발달장애 [오후 13시~15시],40명/일,40,2,2022-10-12,2022-10-12,2022-10-12,2022-10-12,0,24,,0
2373,연인산 숲체험프로그램,홍익 5세 [오전 10시~12시],20명/일,40,2,2022-10-13,2022-10-13,2022-10-13,2022-10-13,0,24,,0
2374,연인산 숲체험프로그램,가평 6세 [오전 10시~12시],20명/일,40,2,2022-10-14,2022-10-14,2022-10-14,2022-10-14,0,24,,0
2375,연인산 숲체험프로그램,장애인복지관  시각장애 [오후 14시~16시],40명/일,40,2,2022-10-17,2022-10-17,2022-10-17,2022-10-17,0,24,,0
2376,연인산 숲체험프로그램,환두레 5세 [오전 10시~12시],20명/일,40,2,2022-10-20,2022-10-20,2022-10-20,2022-10-20,0,24,,0
